REFILL 0 1 0 0 6 MTH00655 GEL B-DES
PPR.050JMBO 0 0 0 0 11 CLIP SMT1M/PK I-DES
SMT1M/PK 0 0 0 1 8 PPR.050JMBO 1 I-DES
1 1 0 0 0 1 SMT1M/PK PK QTY
PK 0 1 1 1 2 1 21.99 UM
21.99 1 0 0 1 5 PK 21.99 PRICE
21.99 1 0 1 0 5 21.99 . PRICE

KLF15341 0 0 0 0 8 . PCKT ITEM
PCKT 0 1 0 0 4 KLF15341 LTR B-DES
LTR 0 1 0 0 3 PCKT RR I-DES
RR 0 1 0 0 2 LTR 5.25*EXP. I-DES
5.25*EXP. 0 0 0 0 9 RR 10/BX I-DES
10/BX 0 0 0 1 5 5.25*EXP. 1 I-DES
1 1 0 0 0 1 10/BX BX QTY
BX 0 1 1 1 2 1 14.99 UM
14.99 1 0 0 1 5 BX 14.99 PRICE
14.99 1 0 1 0 5 14.99 . PRICE

SMD74390 0 0 0 0 8 . PCKET ITEM
PCKET 0 1 0 0 5 SMD74390 LGL5.25EXP B-DES
LGL5.25EXP 0 0 0 0 10 PCKET TUFF I-DES
TUFF 0 1 0 0 4 LGL5.25EXP RD I-DES
RD 0 1 0 1 2 TUFF 1 I-DES
1 1 0 0 0 1 RD BX QTY
BX 0 1 1 1 2 1 45.99 UM
45.99 1 0 0 1 5 BX 45.99 PRICE
45.99 1 0 1 0 5 45.99 . PRICE

WBM97200 0 0 0 0 8 . PAPER ITEM
PAPER 0 1 0 0 5 WBM97200 FLGSHP B-DES
FLGSHP 0 1 0 0 6 PAPER BRIGHT8.5X11 I-DES
BRIGHT8.5X11 0 0 0 0 12 FLGSHP 98BR I-DES
98BR 0 0 0 0 4 BRIGHT8.5X11 20# I-DES
20# 0 0 0 1 3 98BR 3 I-DES
3 1 0 0 0 1 20# CT QTY
CT 0 1 1 1 2 3 54.99 UM
54.99 1 0 0 1 5 CT 164.97 PRICE
164.97 1 0 1 0 6 54.99 . PRICE

SWI35108 0 0 0 0 8 . STAPLE ITEM
STAPLE 0 1 0 0 6 SWI35108 STD B-DES
STD 0 1 0 0 3 STAPLE SZ I-DES
SZ 0 1 0 0 2 STD 5M/BX I-DES
5M/BX 0 0 0 0 5 SZ (66000) I-DES
(66000) 0 0 0 1 7 5M/BX 10 I-DES
10 1 0 0 0 2 (66000) BX QTY
BX 0 1 1 1 2 10 3.49 UM
3.49 1 0 0 1 4 BX 34.9 PRICE
34.9 1 0 1 0 4 3.49 . PRICE

ACC72020 0 0 0 0 8 . CLIP ITEM
CLIP 0 1 0 0 4 ACC72020 BND B-DES
BND 0 1 0 0 3 CLIP #20 I-DES
#20 0 0 0 1 3 BND 15 I-DES
15 1 0 0 0 2 #20 DZ QTY
DZ 0 1 1 1 2 15 1.84 UM
1.84 1 0 0 1 4 DZ 27.6 PRICE
27.6 1 0 1 0 4 1.84 . PRICE

BLZH2OSGS 0 0 0 0 9 . WATER ITEM
WATER 0 1 0 1 5 BLZH2OSGS 5 B-DES
5 1 0 0 0 1 WATER GAL I-DES
GAL 0 1 1 0 3 5 JUG.BLIZZARD.SOUTH I-DES
JUG.BLIZZARD.SOUTH 0 0 0 1 18 GAL 6 I-DES
6 1 0 0 0 1 JUG.BLIZZARD.SOUTH EA QTY
EA 0 1 1 1 2 6 3.99 UM
3.99 1 0 0 1 4 EA 23.94 PRICE
23.94 1 0 1 0 5 3.99 . PRICE

BLZH2O5GSDEPOSIT 0 0 0 0 16 . BOTTLE ITEM
BOTTLE 0 1 0 0 6 BLZH2O5GSDEPOSIT DEPOSIT B-DES
DEPOSIT 0 1 0 0 7 BOTTLE 5G I-DES
5G 0 0 0 0 2 DEPOSIT SOUTH I-DES
SOUTH 0 1 0 1 5 5G 6 I-DES
6 1 0 0 0 1 SOUTH EA QTY
EA 0 1 1 1 2 6 6 UM
6 1 0 0 1 1 EA 36 PRICE
36 1 0 1 0 2 6 . PRICE

MYP81200 0 0 0 0 8 . PAPER ITEM
PAPER 0 1 0 0 5 MYP81200 MY B-DES
MY 0 1 0 0 2 PAPER COPY I-DES
COPY 0 1 0 0 4 MY 8.5X11 I-DES
8.5X11 0 0 0 0 6 COPY 20# I-DES
20# 0 0 0 0 3 8.5X11 9BBR1ITE I-DES
9BBR1ITE 0 0 0 1 8 20# 4 I-DES
4 1 0 0 0 1 9BBR1ITE CT QTY
CT 0 1 1 1 2 4 19.99 UM
19.99 1 0 0 1 5 CT 79.96 PRICE
79.96 1 0 1 0 5 19.99 . PRICE

BLZ16924 0 0 0 0 8 . WATER ITEM
WATER 0 1 0 0 5 BLZ16924 BLIZZARD B-DES
BLIZZARD 0 1 0 0 8 WATER 1/2L.24/CT I-DES
1/2L.24/CT 0 0 0 1 10 BLIZZARD 4 I-DES
4 1 0 0 0 1 1/2L.24/CT CT QTY
CT 0 1 1 1 2 4 3.99 UM
3.99 1 0 0 1 4 CT 15.96 PRICE
15.96 1 0 1 0 5 3.99 . PRICE

KLF91140 0 0 0 0 8 . INDEX ITEM
INDEX 0 1 0 0 5 KLF91140 (91140).LTR.BTM B-DES
(91140).LTR.BTM 0 0 0 0 15 INDEX TAB.EXH I-DES
TAB.EXH 0 0 0 0 7 (91140).LTR.BTM A I-DES
A 0 1 0 0 1 TAB.EXH 25P I-DES
25P 0 0 0 1 3 A 1 I-DES
1 1 0 0 0 1 25P PK QTY
PK 0 1 1 1 2 1 5.36 UM
5.36 1 0 0 1 4 PK 5.36 PRICE
5.36 1 0 1 0 4 5.36 . PRICE

KLF91141 0 0 0 0 8 . INDEX(91141)LTR.BTM.EXH ITEM
INDEX(91141)LTR.BTM.EXH 0 0 0 0 23 KLF91141 B B-DES
B 0 1 0 0 1 INDEX(91141)LTR.BTM.EXH 25PK I-DES
25PK 0 0 0 1 4 B 1 I-DES
1 1 0 0 0 1 25PK PK QTY
PK 0 1 1 1 2 1 5.36 UM
5.36 1 0 0 1 4 PK 5.36 PRICE
5.36 1 0 1 0 4 5.36 . PRICE

KLF81003 0 0 0 0 8 . INDEX ITEM
INDEX 0 1 0 0 5 KLF81003 LTR B-DES
LTR 0 1 0 0 3 INDEX 1/10 I-DES
1/10 0 0 0 0 4 LTR EX I-DES
EX 0 1 0 0 2 1/10 C I-DES
C 0 1 0 0 1 EX 25PK(81003) I-DES
25PK(81003) 0 0 0 1 11 C 1 I-DES
1 1 0 0 0 1 25PK(81003) PK QTY
PK 0 1 1 1 2 1 5.38 UM
5.38 1 0 0 1 4 PK 5.36 PRICE
5.36 1 0 1 0 4 5.38 . PRICE

KLF91143 0 0 0 0 8 . INDEX.(91143) ITEM
INDEX.(91143) 0 0 0 0 13 KLF91143 LTR B-DES
LTR 0 1 0 0 3 INDEX.(91143) BTM I-DES
BTM 0 1 0 0 3 LTR TAB I-DES
TAB 0 1 0 0 3 BTM EXH I-DES
EXH 0 1 0 0 3 TAB D I-DES
D 0 1 0 0 1 EXH 25/PK I-DES
25/PK 0 0 0 1 5 D 1 I-DES
1 1 0 0 0 1 25/PK PK QTY
PK 0 1 1 1 2 1 5.36 UM
5.36 1 0 0 1 4 PK 5.36 PRICE
5.36 1 0 1 0 4 5.36 . PRICE

KLF91144 0 0 0 0 8 . INDEX.(91144) ITEM
INDEX.(91144) 0 0 0 0 13 KLF91144 LTR B-DES
LTR 0 1 0 0 3 INDEX.(91144) BTM I-DES
BTM 0 1 0 0 3 LTR TAB I-DES
TAB 0 1 0 0 3 BTM EXH I-DES
EXH 0 1 0 0 3 TAB E I-DES
E 0 1 0 0 1 EXH 25/PK I-DES
25/PK 0 0 0 1 5 E 1 I-DES
1 1 0 0 0 1 25/PK PK QTY
PK 0 1 1 1 2 1 5.36 UM
5.36 1 0 0 1 4 PK 5.36 PRICE
5.36 1 0 1 0 4 5.36 . PRICE

KLF91145 0 0 0 0 8 . INDEX ITEM
INDEX 0 1 0 0 5 KLF91145 (91145) B-DES
(91145) 0 0 0 0 7 INDEX LTR I-DES
LTR 0 1 0 0 3 (91145) BTM I-DES
BTM 0 1 0 0 3 LTR TAB.EXH I-DES
TAB.EXH 0 0 0 0 7 BTM F I-DES
F 0 1 0 0 1 TAB.EXH 25/PK I-DES
25/PK 0 0 0 1 5 F 1 I-DES
1 1 0 0 0 1 25/PK PK QTY
PK 0 1 1 1 2 1 5.36 UM
5.36 1 0 0 1 4 PK 5.36 PRICE
5.36 1 0 1 0 4 5.36 . PRICE

KLF91146 0 0 0 0 8 . INDEX ITEM
INDEX 0 1 0 0 5 KLF91146 (91146) B-DES
(91146) 0 0 0 0 7 INDEX LTR I-DES
LTR 0 1 0 0 3 (91146) BTM I-DES
BTM 0 1 0 0 3 LTR TAB.EXH I-DES
TAB.EXH 0 0 0 0 7 BTM G I-DES
G 0 1 0 0 1 TAB.EXH 25/PK I-DES
25/PK 0 0 0 1 5 G 1 I-DES
1 1 0 0 0 1 25/PK PK QTY
PK 0 1 1 1 2 1 5.36 UM
5.36 1 0 0 1 4 PK 5.36 PRICE
5.36 1 0 1 0 4 5.36 . PRICE

KLF91147 0 0 0 0 8 . INDEX ITEM
INDEX 0 1 0 0 5 KLF91147 (91147) B-DES
(91147) 0 0 0 0 7 INDEX LTR I-DES
LTR 0 1 0 0 3 (91147) BTM I-DES
BTM 0 1 0 0 3 LTR TAB.EXH I-DES
TAB.EXH 0 0 0 0 7 BTM H I-DES
H 0 1 0 0 1 TAB.EXH 25/PK I-DES
25/PK 0 0 0 1 5 H 1 I-DES
1 1 0 0 0 1 25/PK PK QTY
PK 0 1 1 1 2 1 5.36 UM
5.36 1 0 0 1 4 PK 5.36 PRICE
5.36 1 0 1 0 4 5.36 . PRICE

KLF91148 0 0 0 0 8 . INDEX.(91148) ITEM
INDEX.(91148) 0 0 0 0 13 KLF91148 LTR B-DES
LTR 0 1 0 0 3 INDEX.(91148) BTM I-DES
BTM 0 1 0 0 3 LTR TAB I-DES
TAB 0 1 0 0 3 BTM EXH I-DES
EXH 0 1 0 0 3 TAB I.25/PK I-DES
I.25/PK 0 0 0 1 7 EXH 1 I-DES
1 1 0 0 0 1 I.25/PK EA QTY
EA 0 1 1 1 2 1 5.36 UM
5.36 1 0 0 1 4 EA 5.36 PRICE
5.36 1 0 1 0 4 5.36 . PRICE

KC055082 0 0 0 0 8 . GLOVES ITEM
GLOVES 0 1 0 0 6 KC055082 NITRILE B-DES
NITRILE 0 1 0 0 7 GLOVES MEDIUM I-DES
MEDIUM 0 1 0 0 6 NITRILE PE I-DES
PE 0 1 0 1 2 MEDIUM 3 I-DES
3 1 0 0 0 1 PE BX QTY
BX 0 1 1 1 2 3 17.99 UM
17.99 1 0 0 1 5 BX 53.97 PRICE
53.97 1 0 1 0 5 17.99 . PRICE

SCJ200022 0 0 0 0 9 . BEVERAGE ITEM
BEVERAGE 0 1 0 0 8 SCJ200022 SPLENDA.100CT B-DES
SPLENDA.100CT 0 0 0 1 13 BEVERAGE 1 I-DES
1 1 0 0 0 1 SPLENDA.100CT BX QTY
BX 0 1 1 1 2 1 6.11 UM
6.11 1 0 0 1 4 BX 6.11 PRICE
6.11 1 0 1 0 4 6.11 . PRICE

GMT14734 0 0 0 0 8 . TEA ITEM
TEA 0 1 0 0 3 GMT14734 KCUP B-DES
KCUP 0 1 0 0 4 TEA GRN I-DES
GRN 0 1 0 0 3 KCUP TEA I-DES
TEA 0 1 0 0 3 GRN 24/BX I-DES
24/BX 0 0 0 1 5 TEA 1 I-DES
1 1 0 0 0 1 24/BX BX QTY
BX 0 1 1 1 2 1 13.74 UM
13.74 1 0 0 1 5 BX 13.74 PRICE
13.74 1 0 1 0 5 13.74 . PRICE

PERR11476903 0 0 0 0 12 . WATER ITEM
WATER 0 1 0 0 5 PERR11476903 ECO B-DES
ECO 0 1 0 0 3 WATER POLAND I-DES
POLAND 0 1 0 0 6 ECO SPRING I-DES
SPRING 0 1 0 0 6 POLAND 1/2L I-DES
1/2L 0 0 0 0 4 SPRING 24/CT I-DES
24/CT 0 0 0 1 5 1/2L 3 I-DES
3 1 0 0 0 1 24/CT CT QTY
CT 0 1 1 1 2 3 8.99 UM
8.99 1 0 0 1 4 CT 26.97 PRICE
26.97 1 0 1 0 5 8.99 . PRICE

PERR11476903 0 0 0 0 12 . WATER ITEM
WATER 0 1 0 0 5 PERR11476903 ECO B-DES
ECO 0 1 0 0 3 WATER POLAND I-DES
POLAND 0 1 0 0 6 ECO SPRING I-DES
SPRING 0 1 0 0 6 POLAND 1/2L.24/CT I-DES
1/2L.24/CT 0 0 0 1 10 SPRING 3 I-DES
3 1 0 0 0 1 1/2L.24/CT CT QTY
CT 0 1 1 1 2 3 8.99 UM
8.99 1 0 0 1 4 CT 26.97 PRICE
26.97 1 0 1 0 5 8.99 . PRICE

GMT6520 0 0 0 0 7 . COFFEE ITEM
COFFEE 0 1 0 0 6 GMT6520 K-CUP B-DES
K-CUP 0 0 0 0 5 COFFEE BREAKFAST I-DES
BREAKFAST 0 1 0 0 9 K-CUP BLEND I-DES
BLEND 0 1 0 0 5 BREAKFAST LIGHT I-DES
LIGHT 0 1 0 0 5 BLEND 24EA/BX I-DES
24EA/BX 0 0 0 1 7 LIGHT 2 I-DES
2 1 0 0 0 1 24EA/BX BX QTY
BX 0 1 1 1 2 2 13.99 UM
13.99 1 0 0 1 5 BX 27.98 PRICE
27.98 1 0 1 0 5 13.99 . PRICE

BLZH2O5GS 0 0 0 0 9 . WATER ITEM
WATER 0 1 0 1 5 BLZH2O5GS 5 B-DES
5 1 0 0 0 1 WATER GAL I-DES
GAL 0 1 1 0 3 5 JUG I-DES
JUG 0 1 0 0 3 GAL BLIZZARD I-DES
BLIZZARD 0 1 0 0 8 JUG SOUTH I-DES
SOUTH 0 1 0 1 5 BLIZZARD 6 I-DES
6 1 0 0 0 1 SOUTH EA QTY
EA 0 1 1 1 2 6 3.49 UM
3.49 1 0 0 1 4 EA 15.96 PRICE
15.96 1 0 1 0 5 3.49 . PRICE

KLF91140 0 0 0 0 8 . INDEX ITEM
INDEX 0 1 0 0 5 KLF91140 (91140).LTR.BTM B-DES
(91140).LTR.BTM 0 0 0 0 15 INDEX TAB.EXH I-DES
TAB.EXH 0 0 0 0 7 (91140).LTR.BTM A I-DES
A 0 1 0 0 1 TAB.EXH 25P I-DES
25P 0 0 0 1 3 A 1 I-DES
1 1 0 0 0 1 25P PK QTY
PK 0 1 1 1 2 1 3.36 UM
3.36 1 0 0 1 4 PK 3.36 PRICE
3.36 1 0 1 0 4 3.36 . PRICE

KLF91141 0 0 0 0 8 . INDEX(91141)LTR.BTM.EXH ITEM
INDEX(91141)LTR.BTM.EXH 0 0 0 0 23 KLF91141 B B-DES
B 0 1 0 0 1 INDEX(91141)LTR.BTM.EXH 25PK I-DES
25PK 0 0 0 1 4 B 1 I-DES
1 1 0 0 0 1 25PK PK QTY
PK 0 1 1 1 2 1 3.36 UM
3.36 1 0 0 1 4 PK 3.36 PRICE
3.36 1 0 1 0 4 3.36 . PRICE

KLF91143 0 0 0 0 8 . INDEX.(91143) ITEM
INDEX.(91143) 0 0 0 0 13 KLF91143 LTR B-DES
LTR 0 1 0 0 3 INDEX.(91143) BTM I-DES
BTM 0 1 0 0 3 LTR TAB I-DES
TAB 0 1 0 0 3 BTM EXH I-DES
EXH 0 1 0 0 3 TAB D I-DES
D 0 1 0 0 1 EXH 25/PK I-DES
25/PK 0 0 0 1 5 D 1 I-DES
1 1 0 0 0 1 25/PK PK QTY
PK 0 1 1 1 2 1 3.36 UM
3.36 1 0 0 1 4 PK 3.36 PRICE
3.36 1 0 1 0 4 3.36 . PRICE

KLF91144 0 0 0 0 8 . INDEX.(91144) ITEM
INDEX.(91144) 0 0 0 0 13 KLF91144 LTR B-DES
LTR 0 1 0 0 3 INDEX.(91144) BTM I-DES
BTM 0 1 0 0 3 LTR TAB I-DES
TAB 0 1 0 0 3 BTM EXH I-DES
EXH 0 1 0 0 3 TAB E I-DES
E 0 1 0 0 1 EXH 25/PK I-DES
25/PK 0 0 0 1 5 E 1 I-DES
1 1 0 0 0 1 25/PK PK QTY
PK 0 1 1 1 2 1 3.36 UM
3.36 1 0 0 1 4 PK 3.36 PRICE
3.36 1 0 1 0 4 3.36 . PRICE

KLF91145 0 0 0 0 8 . INDEX ITEM
INDEX 0 1 0 0 5 KLF91145 (91145) B-DES
(91145) 0 0 0 0 7 INDEX LTR I-DES
LTR 0 1 0 0 3 (91145) BTM I-DES
BTM 0 1 0 0 3 LTR TAB.EXH I-DES
TAB.EXH 0 0 0 0 7 BTM F I-DES
F 0 1 0 0 1 TAB.EXH 25/PK I-DES
25/PK 0 0 0 1 5 F 1 I-DES
1 1 0 0 0 1 25/PK PK QTY
PK 0 1 1 1 2 1 3.36 UM
3.36 1 0 0 1 4 PK 3.36 PRICE
3.36 1 0 1 0 4 3.36 . PRICE

KLF91146 0 0 0 0 8 . INDEX ITEM
INDEX 0 1 0 0 5 KLF91146 (91146) B-DES
(91146) 0 0 0 0 7 INDEX LTR I-DES
LTR 0 1 0 0 3 (91146) BTM I-DES
BTM 0 1 0 0 3 LTR TAB.EXH I-DES
TAB.EXH 0 0 0 0 7 BTM G I-DES
G 0 1 0 0 1 TAB.EXH 25/PK I-DES
25/PK 0 0 0 1 5 G 1 I-DES
1 1 0 0 0 1 25/PK PK QTY
PK 0 1 1 1 2 1 3.36 UM
3.36 1 0 0 1 4 PK 3.36 PRICE
3.36 1 0 1 0 4 3.36 . PRICE

KLF91147 0 0 0 0 8 . INDEX ITEM
INDEX 0 1 0 0 5 KLF91147 (91147) B-DES
(91147) 0 0 0 0 7 INDEX LTR I-DES
LTR 0 1 0 0 3 (91147) BTM I-DES
BTM 0 1 0 0 3 LTR TAB.EXH I-DES
TAB.EXH 0 0 0 0 7 BTM H I-DES
H 0 1 0 0 1 TAB.EXH 25/PK I-DES
25/PK 0 0 0 1 5 H 1 I-DES
1 1 0 0 0 1 25/PK PK QTY
PK 0 1 1 1 2 1 3.36 UM
3.36 1 0 0 1 4 PK 3.36 PRICE
3.36 1 0 1 0 4 3.36 . PRICE

KLF91148 0 0 0 0 8 . INDEX.(91148) ITEM
INDEX.(91148) 0 0 0 0 13 KLF91148 LTR B-DES
LTR 0 1 0 0 3 INDEX.(91148) BTM I-DES
BTM 0 1 0 0 3 LTR TAB I-DES
TAB 0 1 0 0 3 BTM EXH I-DES
EXH 0 1 0 0 3 TAB I.25/PK I-DES
I.25/PK 0 0 0 1 7 EXH 1 I-DES
1 1 0 0 0 1 I.25/PK EA QTY
EA 0 1 1 1 2 1 3.36 UM
3.36 1 0 0 1 4 EA 3.36 PRICE
3.36 1 0 1 0 4 3.36 . PRICE

BLZH2O5GS 0 0 0 0 9 . WATERS ITEM
WATERS 0 1 0 1 6 BLZH2O5GS 5 B-DES
5 1 0 0 0 1 WATERS GAL I-DES
GAL 0 1 1 0 3 5 JUG.BLIZZARD I-DES
JUG.BLIZZARD 0 0 0 0 12 GAL SOUTH I-DES
SOUTH 0 1 0 1 5 JUG.BLIZZARD 6 I-DES
6 1 0 0 0 1 SOUTH EA QTY
EA 0 1 1 1 2 6 3.49 UM
3.49 1 0 0 1 4 EA 20.94 PRICE
20.94 1 0 1 0 5 3.49 . PRICE

BLZH2O5GSDEPOSIT 0 0 0 0 16 . BOTTLE ITEM
BOTTLE 0 1 0 0 6 BLZH2O5GSDEPOSIT DEPOSIT B-DES
DEPOSIT 0 1 0 0 7 BOTTLE 5G I-DES
5G 0 0 0 0 2 DEPOSIT SOUTH I-DES
SOUTH 0 1 0 1 5 5G 6 I-DES
6 1 0 0 0 1 SOUTH EA QTY
EA 0 1 1 1 2 6 6 UM
6 1 0 0 1 1 EA 36 PRICE
36 1 0 1 0 2 6 . PRICE

FALDPSJB2 0 0 0 0 9 . SPRAY ITEM
SPRAY 0 1 0 0 5 FALDPSJB2 DUSTER B-DES
DUSTER 0 1 0 0 6 SPRAY DUSTOFF I-DES
DUSTOFF 0 1 0 0 7 DUSTER JR I-DES
JR 0 1 0 0 2 DUSTOFF 2PK I-DES
2PK 0 0 0 1 3 JR 1 I-DES
1 1 0 0 0 1 2PK PK QTY
PK 0 1 1 1 2 1 13.89 UM
13.89 1 0 0 1 5 PK 13.89 PRICE
13.89 1 0 1 0 5 13.89 . PRICE

GMT6501 0 0 0 0 7 . COFFEE ITEM
COFFEE 0 1 0 0 6 GMT6501 K-CUP B-DES
K-CUP 0 0 0 0 5 COFFEE REG I-DES
REG 0 1 0 0 3 K-CUP VARIETY I-DES
VARIETY 0 1 0 1 7 REG 3 I-DES
3 1 0 0 0 1 VARIETY BX QTY
BX 0 1 1 1 2 3 14.99 UM
14.99 1 0 0 1 5 BX 44.97 PRICE
44.97 1 0 1 0 5 14.99 . PRICE

GMT6502 0 0 0 0 7 . COFFEE ITEM
COFFEE 0 1 0 0 6 GMT6502 KCUP B-DES
KCUP 0 1 0 0 4 COFFEE FLV I-DES
FLV 0 1 0 0 3 KCUP VAR I-DES
VAR 0 1 0 0 3 FLV 8PK I-DES
8PK 0 0 0 0 3 VAR CVC I-DES
CVC 0 1 0 0 3 8PK FV I-DES
FV 0 1 0 0 2 CVC HZ I-DES
HZ 0 1 0 0 2 FV WMB I-DES
WMB 0 1 0 0 3 HZ 22/BX I-DES
22/BX 0 0 0 1 5 WMB 3 I-DES
3 1 0 0 0 1 22/BX BX QTY
BX 0 1 1 1 2 3 14.99 UM
14.99 1 0 0 1 5 BX 44.97 PRICE
44.97 1 0 1 0 5 14.99 . PRICE

SAN33950 0 0 0 0 8 . PEN ITEM
PEN 0 1 0 0 3 SAN33950 GEL B-DES
GEL 0 1 0 0 3 PEN SIGNO I-DES
SIGNO 0 1 0 1 5 GEL 207 I-DES
207 1 0 0 0 3 SIGNO BK I-DES
BK 0 1 1 1 2 207 1 I-DES
1 1 0 0 0 1 BK DZ QTY
DZ 0 1 1 1 2 1 23.79 UM
23.79 1 0 0 1 5 DZ 23.79 PRICE
23.79 1 0 1 0 5 23.79 . PRICE

TOP20315 0 0 0 0 8 . PAD ITEM
PAD 0 1 0 0 3 TOP20315 NRULED B-DES
NRULED 0 1 0 0 6 PAD LTR I-DES
LTR 0 1 0 0 3 NRULED 4/PK I-DES
4/PK 0 0 0 0 4 LTR WH I-DES
WH 0 1 0 1 2 4/PK 1 I-DES
1 1 0 0 0 1 WH PK QTY
PK 0 1 1 1 2 1 16.49 UM
16.49 1 0 0 1 5 PK 16.49 PRICE
16.49 1 0 1 0 5 16.49 . PRICE

BLZ44200 0 0 0 0 8 . PAPER ITEM
PAPER 0 1 0 0 5 BLZ44200 LGL B-DES
LGL 0 1 0 0 3 PAPER 98BRT I-DES
98BRT 0 0 0 0 5 LGL WE I-DES
WE 0 1 0 1 2 98BRT 1 I-DES
1 1 0 0 0 1 WE RM QTY
RM 0 1 1 1 2 1 14.49 UM
14.49 1 0 0 1 5 RM 14.49 PRICE
14.49 1 0 1 0 5 14.49 . PRICE

MTH01179 0 0 0 0 8 . CLEANER ITEM
CLEANER 0 1 0 0 7 MTH01179 DISH B-DES
DISH 0 1 0 0 4 CLEANER DETRGNT I-DES
DETRGNT 0 1 0 0 7 DISH LMYL I-DES
LMYL 0 1 0 1 4 DETRGNT 1 I-DES
1 1 0 0 0 1 LMYL EA QTY
EA 0 1 1 1 2 1 5.99 UM
5.99 1 0 0 1 4 EA 5.99 PRICE
5.99 1 0 1 0 4 5.99 . PRICE

SHRF41442 0 0 0 0 9 . SHRF ITEM
SHRF 0 1 0 0 4 SHRF41442 FANCY B-DES
FANCY 0 1 0 0 5 SHRF HONEY I-DES
HONEY 0 1 0 0 5 FANCY BEAR I-DES
BEAR 0 1 0 0 4 HONEY SQUEEZE I-DES
SQUEEZE 0 1 0 1 7 BEAR 12 I-DES
12 1 0 0 0 2 SQUEEZE EA/CT I-DES
EA/CT 0 0 1 1 5 12 1 I-DES
1 1 0 0 0 1 EA/CT EA QTY
EA 0 1 1 1 2 1 5.99 UM
5.99 1 0 0 1 4 EA 5.99 PRICE
5.99 1 0 1 0 4 5.99 . PRICE

BRTTN315C 0 0 0 0 9 . TONER ITEM
TONER 0 1 0 0 5 BRTTN315C CYN.F/HL4570-3.5K B-DES
CYN.F/HL4570-3.5K 0 0 0 1 17 TONER 1 I-DES
1 1 0 0 0 1 CYN.F/HL4570-3.5K EA QTY
EA 0 1 1 1 2 1 124.99 UM
124.99 1 0 0 1 6 EA 124.99 PRICE
124.99 1 0 1 0 6 124.99 . PRICE

BLZ16924 0 0 0 0 8 . WATER ITEM
WATER 0 1 0 0 5 BLZ16924 BLIZZARD B-DES
BLIZZARD 0 1 0 0 8 WATER 1/2L I-DES
1/2L 0 0 0 0 4 BLIZZARD 24/CT I-DES
24/CT 0 0 0 1 5 1/2L 4 I-DES
4 1 0 0 0 1 24/CT CT QTY
CT 0 1 1 1 2 4 3.99 UM
3.99 1 0 0 1 4 CT 15.96 PRICE
15.96 1 0 1 0 5 3.99 . PRICE

MMM653AST 0 0 0 0 9 . COLOR ITEM
COLOR 0 1 0 0 5 MMM653AST NOTES B-DES
NOTES 0 1 0 0 5 COLOR 1-1/2 I-DES
1-1/2 0 0 0 0 5 NOTES X I-DES
X 0 1 0 1 1 1-1/2 2 I-DES
2 1 0 0 0 1 X PASTEL I-DES
PASTEL 0 1 1 1 6 2 12 I-DES
12 1 0 0 0 2 PASTEL PADS/PK I-DES
PADS/PK 0 0 1 1 7 12 1 I-DES
1 1 0 0 0 1 PADS/PK PK QTY
PK 0 1 1 1 2 1 10.29 UM
10.29 1 0 0 1 5 PK 10.29 PRICE
10.29 1 0 1 0 5 10.29 . PRICE

GMT6663 0 0 0 0 7 . COFFEE ITEM
COFFEE 0 1 0 0 6 GMT6663 KCUP B-DES
KCUP 0 1 0 0 4 COFFEE NANTKT I-DES
NANTKT 0 1 0 0 6 KCUP BLND.24/BX I-DES
BLND.24/BX 0 0 0 1 10 NANTKT 1 I-DES
1 1 0 0 0 1 BLND.24/BX BX QTY
BX 0 1 1 1 2 1 14.99 UM
14.99 1 0 0 1 5 BX 14.99 PRICE
14.99 1 0 1 0 5 14.99 . PRICE

GMT6606 0 0 0 0 7 . COFFEE ITEM
COFFEE 0 1 0 0 6 GMT6606 KCUP B-DES
KCUP 0 1 0 0 4 COFFEE TULLYS I-DES
TULLYS 0 1 0 0 6 KCUP HAWAIIAN I-DES
HAWAIIAN 0 1 0 0 8 TULLYS BLEND. I-DES
BLEND. 0 0 0 0 6 HAWAIIAN 24/BX I-DES
24/BX 0 0 0 1 5 BLEND. 1 I-DES
1 1 0 0 0 1 24/BX BX QTY
BX 0 1 1 1 2 1 14.99 UM
14.99 1 0 0 1 5 BX 14.99 PRICE
14.99 1 0 1 0 5 14.99 . PRICE

SWI35108 0 0 0 0 8 . STAPLE ITEM
STAPLE 0 1 0 0 6 SWI35108 STD B-DES
STD 0 1 0 0 3 STAPLE SZ I-DES
SZ 0 1 0 0 2 STD 5M/BX I-DES
5M/BX 0 0 0 0 5 SZ (86000) I-DES
(86000) 0 0 0 1 7 5M/BX 1 I-DES
1 1 0 0 0 1 (86000) BX QTY
BX 0 1 1 1 2 1 3.49 UM
3.49 1 0 0 1 4 BX 3.49 PRICE
3.49 1 0 1 0 4 3.49 . PRICE

HEWCF283A 0 0 0 0 9 . TONER ITEM
TONER 0 1 0 0 5 HEWCF283A F/M127-1.5K B-DES
F/M127-1.5K 0 0 0 1 11 TONER 1 I-DES
1 1 0 0 0 1 F/M127-1.5K EA QTY
EA 0 1 1 1 2 1 63.99 UM
63.99 1 0 0 1 5 EA 63.99 PRICE
63.99 1 0 1 0 5 63.99 . PRICE

SAN60126 0 0 0 0 8 . PEN ITEM
