Pedro	1	1	1	Mr	Esteves	B-PER	B-PER
et	0	1	1	,	|	O	O
|	1	0	0	et	al	O	O
al	0	1	1	|	|	O	O
|	1	0	1	al	,	O	O
,	1	1	1	|	Understanding	O	O
Understanding	1	1	0	,	DBZ	O	O
DBZ	0	1	1	Understanding	(	O	O
(	1	0	1	DBZ	Pearson	O	O
Pearson	1	1	1	(	,	O	O
,	1	1	0	Pearson	IBM	O	O
IBM	0	1	1	,	Press	O	O
Press	1	0	1	IBM	2008	O	O
2008	1	1	1	Press	)	O	O
)	1	1	1	2008	2nd	O	O
2nd	1	1	1	)	Edition	O	O
Edition	1	1	1	2nd	.	O	O
.	1	1	1	Edition	University	O	O
University	1	1	0	.	of	O	O
of	0	1	1	University	Essex	O	O
Essex	1	0	1	of	:	O	O
:	1	1	1	Essex	:	O	O
:	1	1	1	:	Module	O	O
Module	1	1	1	:	Directory	O	O
Directory	1	1	0	Module	detail	O	O
detail	0	1	1	Directory	.	O	O
.	1	0	0	detail	skip	O	O
skip	0	1	0	.	to	O	O
to	0	0	0	skip	content	O	O
content	0	0	1	to	.	O	O
.	1	0	1	content	Search	O	O
Search	1	1	1	.	.	O	O
.	1	1	0	Search	home	O	O
home	0	1	1	.	.	O	O
.	1	0	0	home	a	O	O
a	0	1	0	.	to	O	O
to	0	0	0	a	z	O	O
z	0	0	1	to	.	O	O
.	1	0	0	z	contact	O	O
contact	0	1	1	.	.	O	O
.	1	0	0	contact	help	O	O
help	0	1	1	.	.	O	O
.	1	0	1	help	University	O	O
University	1	1	0	.	of	O	O
of	0	1	1	University	Essex	O	O
Essex	1	0	1	of	.	O	O
.	1	1	1	Essex	Skip	O	O
Skip	1	1	0	.	navigation	O	O
navigation	0	1	1	Skip	.	O	O
.	1	0	0	navigation	prospective	O	O
prospective	0	1	0	.	students	O	O
students	0	0	1	prospective	.	O	O
.	1	0	0	students	new	O	O
new	0	1	0	.	and	O	O
and	0	0	0	new	current	O	O
current	0	0	0	and	students	O	O
students	0	0	1	current	.	O	O
.	1	0	0	students	staff	O	O
staff	0	1	1	.	.	O	O
.	1	0	0	staff	alumni	O	O
alumni	0	1	1	.	.	O	O
.	1	0	0	alumni	visiting	O	O
visiting	0	1	1	.	.	O	O
.	1	0	0	visiting	you	O	O
you	0	1	0	.	are	O	O
are	0	0	0	you	here	O	O
here	0	0	1	are	:	O	O
:	1	0	0	here	home	O	O
home	0	1	1	:	>	O	O
>	1	0	0	home	courses	O	O
courses	0	1	1	>	.	O	O
.	1	0	0	courses	about	O	O
about	0	1	0	.	the	O	O
the	0	0	0	about	university	O	O
university	0	0	1	the	.	O	O
.	1	0	0	university	video	O	O
video	0	1	0	.	gallery	O	O
gallery	0	0	1	video	.	O	O
.	1	0	0	gallery	maps	O	O
maps	0	1	1	.	.	O	O
.	1	0	0	maps	departments	O	O
departments	0	1	1	.	&	O	O
&	1	0	0	departments	faculties	O	O
faculties	0	1	1	&	.	O	O
.	1	0	0	faculties	information	O	O
information	0	1	1	.	&	O	O
&	1	0	0	information	publications	O	O
publications	0	1	1	&	.	O	O
.	1	0	0	publications	job	O	O
job	0	1	0	.	vacancies	O	O
vacancies	0	0	1	job	.	O	O
.	1	0	0	vacancies	research	O	O
research	0	1	1	.	&	O	O
&	1	0	0	research	expertise	O	O
expertise	0	1	1	&	.	O	O
.	1	0	0	expertise	business	O	O
business	0	1	1	.	&	O	O
&	1	0	0	business	commercial	O	O
commercial	0	1	1	&	.	O	O
.	1	0	0	commercial	key	O	O
key	0	1	0	.	dates	O	O
dates	0	0	1	key	.	O	O
.	1	0	0	dates	myEssex	O	O
myEssex	0	1	1	.	.	O	O
.	1	0	0	myEssex	WebMail	O	O
WebMail	0	1	1	.	.	O	O
.	1	0	1	WebMail	Module	O	O
Module	1	1	1	.	Directory	O	O
Directory	1	1	0	Module	detail	O	O
detail	0	1	1	Directory	.	O	O
.	1	0	0	detail	CE212-5-SP	O	O
CE212-5-SP	0	1	1	.	:	B-COR	B-COR
:	1	0	0	CE212-5-SP	WEB	O	O
WEB	0	1	0	:	APPLICATION	O	O
APPLICATION	0	0	0	WEB	PROGRAMMING	O	O
PROGRAMMING	0	0	1	APPLICATION	.	O	O
.	1	0	1	PROGRAMMING	Year	O	O
Year	1	1	1	.	:	O	O
:	1	1	1	Year	2010/11	O	O
2010/11	1	1	1	:	.	O	O
.	1	1	1	2010/11	Department	O	O
Department	1	1	1	.	:	O	O
:	1	1	1	Department	Computer	O	O
Computer	1	1	1	:	Science	O	O
Science	1	1	0	Computer	and	O	O
and	0	1	1	Science	Electronic	O	O
Electronic	1	0	1	and	Engineering	O	O
Engineering	1	1	1	Electronic	(	O	O
(	1	1	1	Engineering	School	O	O
School	1	1	0	(	of	O	O
of	0	1	1	School	)	O	O
)	1	0	1	of	.	O	O
.	1	1	1	)	Essex	O	O
Essex	1	1	0	.	credit	O	O
credit	0	1	1	Essex	:	O	O
:	1	0	1	credit	15	O	O
15	1	1	1	:	.	O	O
.	1	1	0	15	ECTS	O	O
ECTS	0	1	0	.	credit	O	O
credit	0	0	1	ECTS	:	O	O
:	1	0	1	credit	7.5	O	O
7.5	1	1	1	:	.	O	O
.	1	1	1	7.5	Study	O	O
Study	1	1	1	.	Abroad	O	O
Abroad	1	1	0	Study	credit	O	O
credit	0	1	1	Abroad	:	O	O
:	1	0	1	credit	Full	O	O
Full	1	1	1	:	Year	O	O
Year	1	1	0	Full	students	O	O
students	0	1	1	Year	:	O	O
:	1	0	1	students	4	O	O
4	1	1	0	:	credits	O	O
credits	0	1	1	4	.	O	O
.	1	0	1	credits	Autumn	O	O
Autumn	1	1	1	.	Term	O	O
Term	1	1	0	Autumn	students	O	O
students	0	1	1	Term	:	O	O
:	1	0	1	students	3	O	O
3	1	1	0	:	credits	O	O
credits	0	1	1	3	.	O	O
.	1	0	1	credits	Autumn	O	O
Autumn	1	1	0	.	and	O	O
and	0	1	1	Autumn	Spring	O	O
Spring	1	0	1	and	Terms	O	O
Terms	1	1	0	Spring	students	O	O
students	0	1	1	Terms	:	O	O
:	1	0	1	students	3	O	O
3	1	1	0	:	credits	O	O
credits	0	1	1	3	.	O	O
.	1	0	1	credits	Available	O	O
Available	1	1	0	.	to	O	O
to	0	1	0	Available	year(	O	O
year(	0	0	0	to	s	O	O
s	0	0	1	year(	)	O	O
)	1	0	0	s	of	O	O
of	0	1	0	)	study	O	O
study	0	0	1	of	:	O	O
:	1	0	1	study	.	O	O
.	1	1	1	:	Staff	O	O
Staff	1	1	1	.	Supervisor	O	O
Supervisor	1	1	1	Staff	:	O	O
:	1	1	1	Supervisor	Dr	O	O
Dr	1	1	1	:	M	O	O
M	1	1	1	Dr	Sanderson	B-PER	B-PER
Sanderson	1	1	1	M	.	I-PER	I-PER
.	1	1	1	Sanderson	Teaching	O	O
Teaching	1	1	1	.	Staff	O	O
Staff	1	1	1	Teaching	:	O	O
:	1	1	1	Staff	Dr	O	O
Dr	1	1	1	:	M	O	O
M	1	1	1	Dr	Sanderson	B-PER	B-PER
Sanderson	1	1	1	M	.	I-PER	I-PER
.	1	1	1	Sanderson	Contact	O	O
Contact	1	1	0	.	details	O	O
details	0	1	1	Contact	:	O	O
:	1	0	1	details	General	O	O
General	1	1	1	:	Office	O	O
Office	1	1	1	General	,	O	O
,	1	1	0	Office	email	O	O
email	0	1	1	,	:	O	O
:	1	0	0	email	ces-genoffice	O	O
ces-genoffice	0	1	1	:	(	O	O
(	1	0	0	ces-genoffice	non-Essex	O	O
non-Essex	0	1	0	(	users	O	O
users	0	0	0	non-Essex	should	O	O
should	0	0	0	users	add	O	O
add	0	0	1	should	@essex	O	O
@essex	1	0	1	add	.ac.uk	O	O
.ac.uk	1	1	0	@essex	to	O	O
to	0	1	0	.ac.uk	create	O	O
create	0	0	0	to	full	O	O
full	0	0	0	create	e-mail	O	O
e-mail	0	0	0	full	address	O	O
address	0	0	1	e-mail	)	O	O
)	1	0	1	address	,	O	O
,	1	1	1	)	Telephone	O	O
Telephone	1	1	1	,	01206	O	O
01206	1	1	1	Telephone	872770	O	O
872770	1	1	1	01206	.	O	O
.	1	1	1	872770	Module	O	O
Module	1	1	0	.	is	O	O
is	0	1	0	Module	taught	O	O
taught	0	0	0	is	during	O	O
during	0	0	0	taught	the	O	O
the	0	0	0	during	following	O	O
following	0	0	0	the	terms	O	O
terms	0	0	1	following	.	O	O
.	1	0	1	terms	Autumn	O	O
Autumn	1	1	1	.	Spring	O	O
Spring	1	1	1	Autumn	Summer	O	O
Summer	1	1	1	Spring	.	O	O
.	1	1	1	Summer	Module	O	O
Module	1	1	1	.	Description	O	O
Description	1	1	1	Module	.	O	O
.	1	1	1	Description	The	O	O
The	1	1	0	.	aim	O	O
aim	0	1	0	The	of	O	O
of	0	0	0	aim	this	O	O
this	0	0	0	of	module	O	O
module	0	0	0	this	is	O	O
is	0	0	0	module	to	O	O
to	0	0	0	is	provide	O	O
provide	0	0	0	to	an	O	O
an	0	0	0	provide	understanding	O	O
understanding	0	0	0	an	of	O	O
of	0	0	0	understanding	the	O	O
the	0	0	0	of	principles	O	O
principles	0	0	0	the	that	O	O
that	0	0	0	principles	underlie	O	O
underlie	0	0	0	that	the	O	O
the	0	0	0	underlie	design	O	O
design	0	0	0	the	of	O	O
of	0	0	0	design	web	O	O
web	0	0	0	of	applications	O	O
applications	0	0	1	web	,	O	O
,	1	0	0	applications	and	O	O
and	0	1	0	,	to	O	O
to	0	0	0	and	provide	O	O
provide	0	0	0	to	practical	O	O
practical	0	0	0	provide	experience	O	O
experience	0	0	0	practical	of	O	O
of	0	0	0	experience	the	O	O
the	0	0	0	of	technologies	O	O
technologies	0	0	0	the	used	O	O
used	0	0	0	technologies	in	O	O
in	0	0	0	used	their	O	O
their	0	0	0	in	construction	O	O
construction	0	0	1	their	.	O	O
.	1	0	1	construction	Learning	O	O
Learning	1	1	1	.	Outcomes	O	O
Outcomes	1	1	1	Learning	.	O	O
.	1	1	1	Outcomes	After	O	O
After	1	1	0	.	completing	O	O
completing	0	1	0	After	this	O	O
this	0	0	0	completing	module	O	O
module	0	0	1	this	,	O	O
,	1	0	0	module	students	O	O
students	0	1	0	,	will	O	O
will	0	0	0	students	be	O	O
be	0	0	0	will	expected	O	O
expected	0	0	0	be	to	O	O
to	0	0	0	expected	be	O	O
be	0	0	0	to	able	O	O
able	0	0	0	be	to	O	O
to	0	0	1	able	:	O	O
:	1	0	1	to	.	O	O
.	1	1	1	:	1.	O	O
1.	1	1	1	.	Design	O	O
Design	1	1	0	1.	and	O	O
and	0	1	0	Design	implement	O	O
implement	0	0	0	and	HTML	O	O
HTML	0	0	0	implement	and	O	O
and	0	0	0	HTML	JavaScript	O	O
JavaScript	0	0	0	and	form-based	O	O
form-based	0	0	0	JavaScript	input	O	O
input	0	0	0	form-based	systems	O	O
systems	0	0	1	input	.	O	O
.	1	0	1	systems	2.	O	O
2.	1	1	1	.	Write	O	O
Write	1	1	1	2.	Java	O	O
Java	1	1	1	Write	Server	O	O
Server	1	1	1	Java	Pages	O	O
Pages	1	1	1	Server	(	O	O
(	1	1	0	Pages	JSPs	O	O
JSPs	0	1	1	(	)	O	O
)	1	0	0	JSPs	and	O	O
and	0	1	1	)	Java	O	O
Java	1	0	0	and	classes	O	O
classes	0	1	0	Java	that	O	O
that	0	0	0	classes	implement	O	O
implement	0	0	0	that	key	O	O
key	0	0	0	implement	web	O	O
web	0	0	0	key	application	O	O
application	0	0	0	web	components	O	O
components	0	0	1	application	(	O	O
(	1	0	0	components	e	O	O
e	0	1	1	(	.g	O	O
.g	1	0	1	e	|	O	O
|	1	1	0	.g	a	O	O
a	0	1	0	|	shopping	O	O
shopping	0	0	0	a	basket	O	O
basket	0	0	0	shopping	for	O	O
for	0	0	0	basket	an	O	O
an	0	0	0	for	on-line	O	O
on-line	0	0	0	an	shop	O	O
shop	0	0	1	on-line	)	O	O
)	1	0	1	shop	.	O	O
.	1	1	1	)	3.	O	O
3.	1	1	1	.	Use	O	O
Use	1	1	0	3.	appropriate	O	O
appropriate	0	1	0	Use	techniques	O	O
techniques	0	0	0	appropriate	to	O	O
to	0	0	0	techniques	manage	O	O
manage	0	0	0	to	session	O	O
session	0	0	0	manage	state	O	O
state	0	0	1	session	.	O	O
.	1	0	1	state	4.	O	O
4.	1	1	1	.	Design	O	O
Design	1	1	0	4.	and	O	O
and	0	1	0	Design	implement	O	O
implement	0	0	0	and	data	O	O
data	0	0	0	implement	models	O	O
models	0	0	1	data	,	O	O
,	1	0	0	models	databases	O	O
databases	0	1	0	,	and	O	O
and	0	0	0	databases	data	O	O
data	0	0	0	and	bound	O	O
bound	0	0	0	data	classes	O	O
classes	0	0	0	bound	to	O	O
to	0	0	0	classes	support	O	O
support	0	0	0	to	web	O	O
web	0	0	0	support	applications	O	O
applications	0	0	1	web	.	O	O
.	1	0	1	applications	Overview	O	O
Overview	1	1	0	.	of	O	O
of	0	1	1	Overview	E-commerce	O	O
E-commerce	1	0	0	of	technologies	O	O
technologies	0	1	1	E-commerce	.	O	O
.	1	0	1	technologies	Client	O	O
Client	1	1	0	.	side	O	O
side	0	1	1	Client	:	O	O
:	1	0	0	side	HTML	O	O
HTML	0	1	1	:	,	O	O
,	1	0	1	HTML	Java	O	O
Java	1	1	1	,	Applets	O	O
Applets	1	1	1	Java	,	O	O
,	1	1	1	Applets	Javascript	O	O
Javascript	1	1	1	,	,	O	O
,	1	1	1	Javascript	Cascading	O	O
Cascading	1	1	1	,	Stylesheets	O	O
Stylesheets	1	1	1	Cascading	.	O	O
.	1	1	1	Stylesheets	Server	O	O
Server	1	1	0	.	side	O	O
side	0	1	1	Server	:	O	O
:	1	0	1	side	Web	O	O
Web	1	1	0	:	servers	O	O
servers	0	1	1	Web	.	O	O
.	1	0	1	servers	Serving	O	O
Serving	1	1	0	.	dynamic	O	O
dynamic	0	1	0	Serving	content	O	O
content	0	0	1	dynamic	.	O	O
.	1	0	1	content	Java	O	O
Java	1	1	0	.	servlets	O	O
servlets	0	1	1	Java	,	O	O
,	1	0	1	servlets	Java	O	O
Java	1	1	1	,	Server	O	O
Server	1	1	1	Java	Pages	O	O
Pages	1	1	1	Server	(	O	O
(	1	1	0	Pages	JSP	O	O
JSP	0	1	1	(	)	O	O
)	1	0	1	JSP	.	O	O
.	1	1	0	)	XML	O	O
XML	0	1	1	.	.	O	O
.	1	0	1	XML	Web-based	O	O
Web-based	1	1	1	.	User	O	O
User	1	1	1	Web-based	Interface	O	O
Interface	1	1	1	User	Design	O	O
Design	1	1	1	Interface	.	O	O
.	1	1	0	Design	HTML	O	O
HTML	0	1	0	.	form	O	O
form	0	0	0	HTML	elements	O	O
elements	0	0	1	form	.	O	O
.	1	0	1	elements	Designing	O	O
Designing	1	1	0	.	form-pages	O	O
form-pages	0	1	1	Designing	.	O	O
.	1	0	1	form-pages	Processing	O	O
Processing	1	1	0	.	forms	O	O
forms	0	1	0	Processing	on	O	O
on	0	0	0	forms	the	O	O
the	0	0	0	on	server	O	O
server	0	0	1	the	.	O	O
.	1	0	1	server	Automated	O	O
Automated	1	1	0	.	form	O	O
form	0	1	0	Automated	generation	O	O
generation	0	0	0	form	from	O	O
from	0	0	1	generation	Java	O	O
Java	1	0	0	from	objects	O	O
objects	0	1	1	Java	.	O	O
.	1	0	1	objects	Limitations	O	O
Limitations	1	1	0	.	of	O	O
of	0	1	0	Limitations	HTML	O	O
HTML	0	0	0	of	forms	O	O
forms	0	0	1	HTML	.	O	O
.	1	0	0	forms	JavaScript	O	O
JavaScript	0	1	0	.	and	O	O
and	0	0	0	JavaScript	the	O	O
the	0	0	1	and	Document	O	O
Document	1	0	1	the	Object	O	O
Object	1	1	1	Document	Model	O	O
Model	1	1	1	Object	.	O	O
.	1	1	1	Model	Example	O	O
Example	1	1	0	.	JavaScript	O	O
JavaScript	0	1	0	Example	input	O	O
input	0	0	0	JavaScript	components	O	O
components	0	0	1	input	.	O	O
.	1	0	0	components	JSP	O	O
JSP	0	1	0	.	and	O	O
and	0	0	1	JSP	Java	O	O
Java	1	0	1	and	Servlets	O	O
Servlets	1	1	1	Java	.	O	O
.	1	1	1	Servlets	The	O	O
The	1	1	0	.	servlet	O	O
servlet	0	1	0	The	API	O	O
API	0	0	0	servlet	and	O	O
and	0	0	1	API	Lifecycle	O	O
Lifecycle	1	0	1	and	.	O	O
.	1	1	1	Lifecycle	A	O	O
A	1	1	0	.	hello-world	O	O
hello-world	0	1	0	A	servlet	O	O
servlet	0	0	1	hello-world	.	O	O
.	1	0	1	servlet	Servlet	O	O
Servlet	1	1	0	.	input	O	O
input	0	1	0	Servlet	and	O	O
and	0	0	0	input	output	O	O
output	0	0	0	and	streams	O	O
streams	0	0	1	output	.	O	O
.	1	0	1	streams	Reading	O	O
Reading	1	1	0	.	parameters	O	O
parameters	0	1	0	Reading	and	O	O
and	0	0	0	parameters	posted	O	O
posted	0	0	0	and	data	O	O
data	0	0	1	posted	.	O	O
.	1	0	1	data	Session	O	O
Session	1	1	0	.	tracking	O	O
tracking	0	1	0	Session	with	O	O
with	0	0	0	tracking	URL	O	O
URL	0	0	0	with	encoding	O	O
encoding	0	0	0	URL	and	O	O
and	0	0	1	encoding	Cookies	O	O
Cookies	1	0	1	and	.	O	O
.	1	1	1	Cookies	Techniques	O	O
Techniques	1	1	0	.	for	O	O
for	0	1	0	Techniques	dynamic	O	O
dynamic	0	0	0	for	generation	O	O
generation	0	0	0	dynamic	of	O	O
of	0	0	0	generation	HTML	O	O
HTML	0	0	1	of	.	O	O
.	1	0	1	HTML	Enhancing	O	O
Enhancing	1	1	0	.	web	O	O
web	0	1	0	Enhancing	applications	O	O
applications	0	0	0	web	with	O	O
with	0	0	1	applications	Ajax	O	O
Ajax	1	0	1	with	.	O	O
.	1	1	1	Ajax	Databases	O	O
Databases	1	1	0	.	for	O	O
for	0	1	0	Databases	web	O	O
web	0	0	0	for	applications	O	O
applications	0	0	1	web	.	O	O
.	1	0	1	applications	Data	O	O
Data	1	1	0	.	modelling	O	O
modelling	0	1	0	Data	for	O	O
for	0	0	0	modelling	e-commerce	O	O
e-commerce	0	0	0	for	applications	O	O
applications	0	0	1	e-commerce	.	O	O
.	1	0	0	applications	XML	O	O
XML	0	1	1	.	.	O	O
.	1	0	1	XML	Reasons	O	O
Reasons	1	1	0	.	for	O	O
for	0	1	0	Reasons	using	O	O
using	0	0	0	for	XML	O	O
XML	0	0	1	using	.	O	O
.	1	0	1	XML	Syntax	O	O
Syntax	1	1	0	.	of	O	O
of	0	1	0	Syntax	well-formed	O	O
well-formed	0	0	0	of	XML	O	O
XML	0	0	0	well-formed	documents	O	O
documents	0	0	1	XML	.	O	O
.	1	0	1	documents	Validating	O	O
Validating	1	1	0	.	XML	O	O
XML	0	1	0	Validating	with	O	O
with	0	0	0	XML	DTDs	O	O
DTDs	0	0	1	with	.	O	O
.	1	0	1	DTDs	Designing	O	O
Designing	1	1	0	.	XML	O	O
XML	0	1	0	Designing	document	O	O
document	0	0	0	XML	structures	O	O
structures	0	0	1	document	.	O	O
.	1	0	1	structures	Learning	O	O
Learning	1	1	1	.	&	O	O
&	1	1	1	Learning	Teaching	O	O
Teaching	1	1	1	&	Methods	O	O
Methods	1	1	1	Teaching	.	O	O
.	1	1	1	Methods	Lectures	O	O
Lectures	1	1	0	.	and	O	O
and	0	1	1	Lectures	Labs	O	O
Labs	1	0	1	and	.	O	O
.	1	1	1	Labs	Assessment	O	O
Assessment	1	1	1	.	.	O	O
.	1	1	1	Assessment	30	O	O
30	1	1	0	.	per	O	O
per	0	1	0	30	cent	O	O
cent	0	0	1	per	Coursework	O	O
Coursework	1	0	1	cent	Mark	O	O
Mark	1	1	1	Coursework	,	O	O
,	1	1	1	Mark	70	O	O
70	1	1	0	,	per	O	O
per	0	1	0	70	cent	O	O
cent	0	0	1	per	Exam	O	O
Exam	1	0	1	cent	Mark	O	O
Mark	1	1	1	Exam	.	O	O
.	1	1	1	Mark	Exam	O	O
Exam	1	1	1	.	Duration	O	O
Duration	1	1	0	Exam	and	O	O
and	0	1	1	Duration	Period	O	O
Period	1	0	1	and	.	O	O
.	1	1	1	Period	2:00	O	O
2:00	1	1	0	.	hour	O	O
hour	0	1	0	2:00	exam	O	O
exam	0	0	0	hour	during	O	O
during	0	0	1	exam	Summer	O	O
Summer	1	0	1	during	Examination	O	O
Examination	1	1	0	Summer	period	O	O
period	0	1	1	Examination	.	O	O
.	1	0	1	period	Other	O	O
Other	1	1	0	.	information	O	O
information	0	1	1	Other	-	O	O
-	1	0	0	information	STUDENTS	O	O
STUDENTS	0	1	0	-	SHOULD	O	O
SHOULD	0	0	0	STUDENTS	NOTE	O	O
NOTE	0	0	0	SHOULD	THAT	O	O
THAT	0	0	0	NOTE	THIS	O	O
THIS	0	0	0	THAT	MODULE	O	O
MODULE	0	0	0	THIS	INFORMATION	O	O
INFORMATION	0	0	0	MODULE	IS	O	O
IS	0	0	0	INFORMATION	SUBJECT	O	O
SUBJECT	0	0	0	IS	TO	O	O
TO	0	0	0	SUBJECT	REVIEW	O	O
REVIEW	0	0	0	TO	AND	O	O
AND	0	0	0	REVIEW	CHANGE.	O	O
CHANGE.	0	0	1	AND	Bibliography	O	O
Bibliography	1	0	1	CHANGE.	.	O	O
.	1	1	1	Bibliography	Recommended	O	O
Recommended	1	1	1	.	Reading	O	O
Reading	1	1	1	Recommended	.	O	O
.	1	1	0	Reading	BATES	O	O
BATES	0	1	1	.	,	B-PER	B-PER
,	1	0	1	BATES	C.	O	O
C.	1	1	1	,	,	I-PER	O
,	1	1	1	C.	Web	O	O
Web	1	1	1	,	Programming	O	O
Programming	1	1	1	Web	:	O	O
:	1	1	1	Programming	Building	O	O
Building	1	1	1	:	Internet	O	O
Internet	1	1	1	Building	Applications	O	O
Applications	1	1	1	Internet	(	O	O
(	1	1	1	Applications	2006	O	O
2006	1	1	1	(	,	O	O
,	1	1	1	2006	3	O	O
3	1	1	0	,	edition	O	O
edition	0	1	1	3	)	O	O
)	1	0	1	edition	.	O	O
.	1	1	0	)	HALL	O	O
HALL	0	1	1	.	,	B-PER	B-PER
,	1	0	1	HALL	M.	O	O
M.	1	1	0	,	AND	I-PER	O
AND	0	1	0	M.	BROWN	O	O
BROWN	0	0	1	AND	,	B-PER	O
,	1	0	1	BROWN	L.	O	O
L.	1	1	1	,	,	I-PER	O
,	1	1	1	L.	Core	O	O
Core	1	1	1	,	Servlets	O	O
Servlets	1	1	0	Core	and	O	O
and	0	1	0	Servlets	JavaServer	O	O
JavaServer	0	0	1	and	Pages	O	O
Pages	1	0	1	JavaServer	,	O	O
,	1	1	1	Pages	Vol	O	O
Vol	1	1	1	,	|	O	O
|	1	1	1	Vol	1	O	O
1	1	1	1	|	:	O	O
:	1	1	1	1	Core	O	O
Core	1	1	1	:	Technologies	O	O
Technologies	1	1	1	Core	(	O	O
(	1	1	1	Technologies	2003	O	O
2003	1	1	1	(	,	O	O
,	1	1	1	2003	2	O	O
2	1	1	0	,	edition	O	O
edition	0	1	1	2	)	O	O
)	1	0	1	edition	|	O	O
|	1	1	0	)	http	O	O
http	0	1	1	|	://pdf.coreservlets	O	O
://pdf.coreservlets	1	0	1	http	.com//	O	O
.com//	1	1	1	://pdf.coreservlets	.	O	O
.	1	1	0	.com//	FLANAGAN	O	O
FLANAGAN	0	1	1	.	,	B-PER	B-PER
,	1	0	1	FLANAGAN	D	O	O
D	1	1	1	,	,	O	O
,	1	1	0	D	JavaScript	O	O
JavaScript	0	1	1	,	:	O	O
:	1	0	1	JavaScript	The	O	O
The	1	1	1	:	Denitive	O	O
Denitive	1	1	1	The	Guide	O	O
Guide	1	1	1	Denitive	(	O	O
(	1	1	0	Guide	O'Reilly	O	O
O'Reilly	0	1	1	(	,	O	O
,	1	0	1	O'Reilly	2006	O	O
2006	1	1	1	,	,	O	O
,	1	1	1	2006	5	O	O
5	1	1	0	,	edition	O	O
edition	0	1	1	5	)	O	O
)	1	0	1	edition	.	O	O
.	1	1	0	)	BERGSTEN	O	O
BERGSTEN	0	1	1	.	,	B-PER	B-PER
,	1	0	1	BERGSTEN	H.	O	O
H.	1	1	1	,	,	I-PER	O
,	1	1	0	H.	JavaServer	O	O
JavaServer	0	1	1	,	Pages	O	O
Pages	1	0	1	JavaServer	(	O	O
(	1	1	1	Pages	2003	O	O
2003	1	1	1	(	,	O	O
,	1	1	1	2003	3	O	O
3	1	1	0	,	edition	O	O
edition	0	1	1	3	)	O	O
)	1	0	1	edition	.	O	O
.	1	1	0	)	BATES	O	O
BATES	0	1	1	.	,	B-PER	B-PER
,	1	0	1	BATES	C.	O	O
C.	1	1	1	,	,	I-PER	O
,	1	1	1	C.	Web	O	O
Web	1	1	1	,	Programming	O	O
Programming	1	1	1	Web	:	O	O
:	1	1	1	Programming	Building	O	O
Building	1	1	1	:	Internet	O	O
Internet	1	1	1	Building	Applications	O	O
Applications	1	1	1	Internet	(	O	O
(	1	1	1	Applications	2006	O	O
2006	1	1	1	(	,	O	O
,	1	1	1	2006	3	O	O
3	1	1	0	,	edition	O	O
edition	0	1	1	3	)	O	O
)	1	0	1	edition	.	O	O
.	1	1	0	)	HALL	O	O
HALL	0	1	1	.	,	B-PER	B-PER
,	1	0	1	HALL	M.	O	O
M.	1	1	0	,	AND	I-PER	O
AND	0	1	0	M.	BROWN	O	O
BROWN	0	0	1	AND	,	B-PER	O
,	1	0	1	BROWN	L.	O	O
L.	1	1	1	,	,	I-PER	O
,	1	1	1	L.	Core	O	O
Core	1	1	1	,	Servlets	O	O
Servlets	1	1	0	Core	and	O	O
and	0	1	0	Servlets	JavaServer	O	O
JavaServer	0	0	1	and	Pages	O	O
Pages	1	0	1	JavaServer	,	O	O
,	1	1	1	Pages	Vol	O	O
Vol	1	1	1	,	|	O	O
|	1	1	1	Vol	1	O	O
1	1	1	1	|	:	O	O
:	1	1	1	1	Core	O	O
Core	1	1	1	:	Technologies	O	O
Technologies	1	1	1	Core	(	O	O
(	1	1	1	Technologies	2003	O	O
2003	1	1	1	(	,	O	O
,	1	1	1	2003	2	O	O
2	1	1	0	,	edition	O	O
edition	0	1	1	2	)	O	O
)	1	0	1	edition	|	O	O
|	1	1	0	)	http	O	O
http	0	1	1	|	://pdf.coreservlets	O	O
://pdf.coreservlets	1	0	1	http	.com//	O	O
.com//	1	1	1	://pdf.coreservlets	.	O	O
.	1	1	0	.com//	FLANAGAN	O	O
FLANAGAN	0	1	1	.	,	B-PER	B-PER
,	1	0	1	FLANAGAN	D	O	O
D	1	1	1	,	,	O	O
,	1	1	0	D	JavaScript	O	O
JavaScript	0	1	1	,	:	O	O
:	1	0	1	JavaScript	The	O	O
The	1	1	1	:	Denitive	O	O
Denitive	1	1	1	The	Guide	O	O
Guide	1	1	1	Denitive	(	O	O
(	1	1	0	Guide	O'Reilly	O	O
O'Reilly	0	1	1	(	,	O	O
,	1	0	1	O'Reilly	2006	O	O
2006	1	1	1	,	,	O	O
,	1	1	1	2006	5	O	O
5	1	1	0	,	edition	O	O
edition	0	1	1	5	)	O	O
)	1	0	1	edition	.	O	O
.	1	1	0	)	BERGSTEN	O	O
BERGSTEN	0	1	1	.	,	B-PER	B-PER
,	1	0	1	BERGSTEN	H.	O	O
H.	1	1	1	,	,	I-PER	O
,	1	1	0	H.	JavaServer	O	O
JavaServer	0	1	1	,	Pages	O	O
Pages	1	0	1	JavaServer	(	O	O
(	1	1	1	Pages	2003	O	O
2003	1	1	1	(	,	O	O
,	1	1	1	2003	3	O	O
3	1	1	0	,	edition	O	O
edition	0	1	1	3	)	O	O
)	1	0	1	edition	.	O	O
.	1	1	0	)	BATES	O	O
BATES	0	1	1	.	,	B-PER	B-PER
,	1	0	1	BATES	C.	O	O
